,state,county,votes,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,score
1156,North Carolina,Forsyth,16779,365298,350670,4.2,350670,6.3,23.7,14.4,52.5,67.5,27.1,0.8,2.3,0.1,2.1,12.6,57.7,85.2,9.2,14.1,87.0,31.9,25296,20.6,160645,64.0,25.2,150600,140439,2.45,26541,45724,18.6,8233,156291,3.7,24481,29162,13.0,0.0,2.0,0.0,3.0,26.3,16881466,4542005,5202887,14953,646828,1542,408.15,859.2,1671.5
1157,North Carolina,Franklin,2858,62860,60594,3.7,60619,5.6,23.0,15.2,50.4,69.8,26.8,0.9,0.6,0.1,1.8,8.0,63.5,90.1,4.6,7.9,81.2,17.1,4275,30.2,26906,76.5,3.4,123300,23313,2.55,21399,41696,16.1,926,9309,2.0,3812,4798,10.6,0.0,0.0,0.0,2.6,26.6,1034097,178023,371837,6500,21392,242,491.68,123.3,1671.5
1158,North Carolina,Gaston,5738,211127,206083,2.4,206086,6.1,23.1,15.1,51.6,80.2,16.1,0.5,1.4,0.1,1.8,6.4,74.6,86.9,5.0,7.4,81.0,18.0,15458,24.4,89915,66.8,14.0,123600,79450,2.57,22658,42017,17.9,3900,63311,2.0,12476,15631,0.0,0.0,2.2,0.0,0.0,27.4,4158572,1178440,2245345,11096,253421,687,356.03,578.8,1671.5
1159,North Carolina,Gates,356,11567,12186,-5.1,12197,5.0,21.6,17.8,51.2,63.7,33.2,0.6,0.2,0.1,2.2,2.0,62.3,94.0,1.0,1.5,83.3,11.6,1129,36.6,5223,79.6,0.5,150200,4459,2.67,21187,46592,19.6,120,762,-5.7,549,712,0.0,0.0,0.0,0.0,0.0,0.0,0,81130,33978,2895,2348,20,340.45,35.8,1671.5
1160,North Carolina,Graham,295,8644,8861,-2.4,8861,5.4,21.2,22.3,50.6,89.7,0.4,7.4,0.4,0.1,2.0,3.2,87.5,92.5,1.8,4.1,78.6,14.4,639,19.7,5930,81.9,3.7,125700,3462,2.49,19780,33903,21.1,169,1810,3.1,679,1238,0.0,0.0,0.0,0.0,0.0,36.4,0,0,46180,5834,15443,20,292.08,30.3,1671.5
1161,North Carolina,Granville,2715,58500,57532,1.7,59916,4.9,21.3,15.3,49.0,64.7,32.1,0.8,0.7,0.1,1.7,7.6,58.5,87.7,4.0,7.1,81.1,16.4,4877,27.6,23231,74.9,7.9,137100,19953,2.72,22295,49852,15.4,835,12578,1.4,2889,3664,18.9,0.0,0.0,0.0,0.0,27.4,2252128,125232,323857,5757,48774,224,531.57,112.7,1671.5
1162,North Carolina,Greene,822,21093,21362,-1.3,21362,5.8,21.5,14.8,45.8,59.2,36.6,2.2,0.5,0.2,1.2,14.7,47.7,85.7,8.2,15.3,76.0,11.6,1485,23.5,8125,69.6,4.2,88500,7104,2.71,18441,40853,23.3,245,1958,-3.9,1012,944,0.0,0.0,0.0,0.0,0.0,0.0,0,15921,97812,4731,6345,70,265.93,80.3,1671.5
1163,North Carolina,Guilford,28204,512119,488406,4.9,488406,6.1,22.8,13.8,52.5,58.4,34.0,0.7,4.6,0.1,2.2,7.6,52.3,85.1,9.7,12.5,87.9,33.2,31377,21.1,223183,61.0,28.0,156000,196463,2.44,26461,45431,18.1,13194,252208,2.0,37997,45272,16.7,0.9,4.2,0.0,3.0,29.2,23940364,11295364,7252646,15600,1044546,2339,645.7,756.4,1671.5
1164,North Carolina,Halifax,2313,52970,54691,-3.1,54691,5.5,21.9,18.3,52.2,40.8,53.2,4.0,0.8,0.1,1.2,2.7,39.1,86.3,1.7,2.6,75.8,11.8,3537,21.9,25705,61.8,9.0,86100,21550,2.45,17937,32329,27.4,992,12123,-2.3,2489,3036,26.2,0.0,0.0,0.0,0.0,29.4,0,77112,610319,11061,71947,54,724.09,75.5,1671.5
1165,North Carolina,Harnett,3111,126666,114678,10.5,114678,7.5,27.2,11.2,50.5,72.1,21.5,1.7,1.3,0.2,3.2,11.9,62.7,84.2,5.6,11.0,84.4,18.5,11155,28.3,49319,68.2,7.2,132600,40677,2.83,20310,44625,17.2,1607,19196,3.8,6172,7497,8.7,0.0,0.0,0.0,1.7,26.1,464691,0,872002,8029,0,612,594.99,192.7,1671.5
1166,North Carolina,Haywood,3873,59471,59036,0.7,59036,4.4,18.4,23.7,51.9,96.5,1.2,0.6,0.5,0.0,1.1,3.7,93.2,87.0,2.6,3.5,86.1,23.1,6138,22.9,35087,74.4,7.0,156900,26608,2.19,24536,41557,16.6,1375,13662,1.9,4603,5740,0.0,0.0,0.9,0.0,0.0,25.3,0,174370,821787,14501,99102,122,553.69,106.6,1671.5
1167,North Carolina,Henderson,5129,111149,106742,4.1,106740,4.9,19.7,24.5,51.7,93.0,3.4,0.7,1.1,0.2,1.7,9.9,83.9,87.1,7.7,10.6,87.5,27.7,11432,21.6,55478,74.3,10.0,185500,45246,2.34,25670,44815,14.1,2520,30280,0.9,8532,10528,1.7,0.0,0.0,0.0,3.7,25.4,2129645,709882,1479207,14699,170539,339,373.07,286.1,1671.5
1168,North Carolina,Hertford,961,24308,24658,-1.4,24669,5.3,19.8,17.5,50.6,36.3,59.8,1.7,0.8,0.0,1.4,3.8,33.9,83.2,4.2,5.7,77.5,15.4,1718,23.8,10519,63.1,9.5,84200,8624,2.53,17863,33406,26.0,498,7269,1.0,971,1371,0.0,0.0,0.0,0.0,0.0,0.0,0,61155,252048,10828,25422,20,353.06,69.9,1671.5
1169,North Carolina,Hoke,1837,51611,46952,9.9,46952,9.3,28.8,8.4,50.6,50.4,34.3,9.5,1.5,0.4,4.0,12.5,41.2,81.2,5.7,12.7,84.0,17.2,4632,25.3,20015,67.9,5.3,141300,16161,2.96,18761,45489,22.9,397,5779,7.4,2177,1889,0.0,7.3,2.1,0.0,3.3,0.0,0,33060,121696,2877,0,219,390.74,120.2,1671.5
1170,North Carolina,Hyde,388,5676,5810,-2.3,5810,4.4,18.0,17.7,44.5,68.0,29.6,0.7,0.5,0.0,1.2,8.0,60.9,83.8,2.8,5.3,78.8,10.7,271,19.9,3353,77.6,7.1,76400,2148,2.34,18408,42279,25.6,168,914,9.1,566,986,0.0,0.0,0.0,0.0,0.0,0.0,0,23455,26685,5138,16867,8,612.7,9.5,1671.5
1171,North Carolina,Iredell,4998,166675,159440,4.5,159437,5.6,23.9,14.6,50.8,83.1,12.2,0.5,2.4,0.1,1.8,7.3,76.8,87.7,5.7,8.6,85.9,23.9,11179,24.4,70298,74.1,11.0,166700,59468,2.69,26467,50329,13.8,4356,60162,3.2,12432,15888,4.8,0.0,1.1,0.0,0.0,23.8,3167081,1275897,2288865,15114,246678,798,573.83,277.8,1671.5
1172,North Carolina,Jackson,3021,40981,40271,1.8,40271,4.7,17.1,17.7,50.9,85.2,2.3,9.6,1.0,0.1,1.9,5.1,81.4,83.1,4.6,8.4,85.0,27.9,3137,19.7,26574,67.8,11.1,172800,15609,2.36,21014,36951,21.8,925,10727,7.5,3003,3866,0.0,0.0,0.0,0.0,0.0,21.0,0,52919,433723,11900,74029,211,490.76,82.1,1671.5
1173,North Carolina,Johnston,6223,181423,168878,7.4,168878,6.5,26.4,12.3,50.9,80.4,16.0,0.9,0.8,0.1,1.9,13.4,68.9,89.6,7.6,12.1,83.2,20.4,12752,28.7,70082,71.6,7.2,141200,60759,2.81,22410,49711,17.2,3040,38299,6.1,11251,13283,9.3,0.0,1.7,0.0,0.0,28.7,2418261,820864,1971715,12565,197202,1280,791.3,213.4,1671.5
1174,North Carolina,Jones,501,10076,10153,-0.8,10153,4.5,19.0,21.7,51.3,65.9,31.1,0.7,0.5,0.0,1.8,4.4,62.1,87.2,4.0,5.1,83.8,11.1,1067,26.8,4860,69.5,3.7,97600,4151,2.42,20105,36213,16.7,136,750,-9.2,551,850,0.0,0.0,0.0,0.0,0.0,0.0,0,41227,31806,3171,1192,10,470.71,21.6,1671.5
1175,North Carolina,Lee,2248,59662,57866,3.1,57866,7.0,25.3,15.0,50.8,75.2,20.1,1.4,1.1,0.2,2.0,19.5,58.3,85.5,11.3,18.3,80.2,20.2,4728,23.4,24240,69.1,13.5,131300,21204,2.72,21449,44819,18.9,1273,23080,-1.8,3368,3987,9.8,0.0,1.6,0.0,0.0,27.3,3521605,672199,764540,13219,67309,71,254.96,227.0,1671.5
1176,North Carolina,Lenoir,1947,58485,59495,-1.7,59495,5.9,22.9,17.9,52.2,56.3,41.0,0.6,0.7,0.2,1.2,7.5,50.1,85.1,3.7,6.7,79.0,14.0,4369,22.1,27242,60.1,14.7,94200,23569,2.46,19760,35770,23.7,1258,21107,1.7,3177,3889,0.0,0.0,0.0,0.0,0.0,24.7,1229080,0,842826,14876,69668,54,400.59,148.5,1671.5
1177,North Carolina,Lincoln,2291,79829,78265,2.0,78265,5.0,21.9,15.9,50.2,91.7,5.8,0.4,0.6,0.0,1.3,7.2,85.2,89.6,5.0,7.6,83.6,19.4,5983,29.4,33976,77.1,7.7,154600,29994,2.6,25550,48940,15.6,1514,16970,-0.5,5231,7595,0.0,0.0,0.0,0.0,4.4,23.2,2106018,436195,713799,9800,65246,374,297.94,262.7,1671.5
1178,North Carolina,Macon,1428,33875,33922,-0.1,33922,4.9,18.9,26.4,51.4,95.6,1.8,0.7,0.8,0.0,1.1,6.6,89.7,89.0,5.1,7.0,85.7,20.5,4073,21.8,25331,74.0,7.8,165400,15340,2.18,23213,37892,21.3,1071,9047,1.6,3143,4629,0.0,0.0,0.0,0.0,0.5,25.1,230487,14787,476264,14571,68205,107,515.56,65.8,1671.5
1179,North Carolina,Madison,2044,21157,20774,1.8,20764,4.9,19.1,19.8,50.3,95.9,1.8,0.5,0.5,0.0,1.3,2.7,93.6,88.8,2.5,3.1,80.8,18.6,1502,28.5,10684,74.8,5.2,161700,8207,2.41,19902,38598,17.3,301,3058,1.0,1729,2214,0.0,0.0,0.0,0.0,0.0,0.0,0,26489,76045,3757,12110,59,449.57,46.2,1671.5
1180,North Carolina,Martin,1097,23454,24505,-4.3,24505,5.2,20.7,20.6,53.0,55.0,42.9,0.4,0.5,0.2,1.0,3.6,52.2,91.9,2.2,3.7,81.5,11.9,1691,23.8,11558,69.9,8.8,84600,9444,2.54,18783,35111,23.2,440,5258,-0.2,1180,1849,22.9,0.0,0.0,0.0,0.0,31.0,362578,111733,227775,9640,26378,0,461.22,53.1,1671.5
1181,North Carolina,McDowell,1622,44965,44996,-0.1,44996,5.2,20.7,18.5,49.8,92.8,4.1,0.7,0.9,0.1,1.4,5.5,88.4,89.8,3.4,6.2,80.8,13.9,3620,23.6,20909,71.5,6.8,101200,17252,2.54,18932,35297,21.9,726,12874,2.8,2433,3517,0.0,0.0,1.4,0.0,0.0,17.8,1332457,78152,482389,11066,41953,106,440.61,102.1,1671.5
1182,North Carolina,Mecklenburg,45224,1012539,919666,10.1,919628,7.0,24.6,10.0,51.9,59.2,32.2,0.8,5.5,0.1,2.2,12.7,48.8,80.4,13.9,18.2,88.8,40.7,52506,24.7,419118,59.5,31.2,181900,366689,2.54,32482,55444,15.4,28715,558911,4.1,83428,89165,15.6,0.7,4.5,0.1,4.8,30.8,11201036,17104781,14114263,16306,2550518,9340,523.84,1755.5,1671.5
1183,North Carolina,Mitchell,450,15311,15581,-1.7,15579,4.6,18.6,23.4,50.5,96.7,0.7,0.9,0.5,0.1,1.1,4.6,93.1,90.6,2.3,5.0,81.3,16.9,995,23.0,8737,76.5,6.4,117300,6455,2.35,21404,37680,18.3,376,3986,-1.5,1135,1883,0.0,0.0,0.0,0.0,0.0,18.5,71030,32295,171884,10953,12626,32,221.43,70.4,1671.5
1184,North Carolina,Montgomery,885,27395,27798,-1.4,27798,6.1,23.2,18.5,51.4,77.1,19.0,1.0,1.5,0.0,1.4,15.2,63.7,90.2,8.6,16.0,71.8,15.1,1794,25.0,16056,69.6,4.2,88900,10610,2.51,18865,31830,25.6,478,6291,-4.7,1549,2217,0.0,0.0,0.0,0.0,0.0,23.2,750829,116594,210239,7655,13401,41,491.76,56.5,1671.5
1185,North Carolina,Moore,2948,93077,88247,5.5,88247,5.4,21.2,23.8,52.0,82.8,13.0,1.0,1.2,0.2,1.9,6.3,77.3,88.6,5.6,7.1,89.7,31.3,10134,23.9,45228,74.1,10.8,201600,36997,2.38,28913,49544,15.6,2199,28712,0.2,7058,7997,8.3,0.0,0.0,0.0,0.6,24.6,669618,172397,1001063,11819,227547,608,697.84,126.5,1671.5
1186,North Carolina,Nash,3664,94357,95837,-1.5,95840,5.8,22.9,16.4,51.9,56.8,39.4,0.9,1.0,0.0,1.7,6.6,51.6,87.4,4.5,6.9,83.1,19.2,6939,21.0,42394,64.1,13.8,117300,37726,2.47,22880,43084,17.0,2053,34010,-5.1,5492,6883,17.4,0.0,1.4,0.0,2.0,26.9,2956230,0,1271214,13643,163803,185,540.41,177.3,1671.5
1187,North Carolina,New Hanover,12276,216298,202683,6.7,202667,5.3,19.4,15.8,52.0,81.3,14.6,0.6,1.4,0.1,2.0,5.4,76.9,80.2,5.6,7.6,90.6,36.6,17387,20.2,105532,58.9,26.2,215200,86010,2.33,29679,49835,16.9,6806,84705,1.2,18388,22306,5.9,0.4,1.4,0.0,0.0,26.6,2883612,1410140,3825475,20126,525548,1749,191.53,1058.1,1671.5
1188,North Carolina,Northampton,1067,20463,22098,-7.4,22099,5.1,19.0,23.0,51.8,39.6,58.4,0.6,0.3,0.0,1.1,2.0,38.3,87.2,1.4,2.5,72.9,9.4,1427,24.9,11539,72.9,4.2,80000,8604,2.43,17919,31433,26.3,265,4017,6.0,859,1166,31.9,0.0,0.0,0.0,0.0,42.0,0,256096,101990,4928,5195,17,536.59,41.2,1671.5
1189,North Carolina,Onslow,3213,187589,177772,5.5,177772,9.8,25.4,8.4,45.4,76.6,15.8,0.9,2.2,0.3,4.2,12.1,66.9,73.5,4.2,8.8,90.2,18.0,22379,24.3,76054,54.8,13.9,151700,60071,2.76,21084,45450,15.2,2743,34624,0.4,8433,9995,9.1,1.0,2.7,0.0,0.0,29.0,253035,96946,1913882,11698,287943,1081,762.74,233.1,1671.5
1190,North Carolina,Orange,18096,140420,133702,5.0,133801,4.7,20.4,11.2,52.2,76.8,12.2,0.6,7.7,0.1,2.5,8.4,69.6,76.5,12.8,15.9,91.0,55.8,5892,22.0,56488,60.5,28.2,272600,51403,2.45,34465,55569,17.8,3092,38205,1.6,12185,12898,6.4,0.9,2.8,0.0,0.0,35.5,0,580501,1195285,9583,275614,304,397.96,336.2,1671.5
1191,North Carolina,Pamlico,676,12948,13144,-1.5,13144,3.8,16.5,26.0,48.7,77.0,20.1,0.7,0.6,0.1,1.5,3.5,74.1,85.7,4.1,6.1,85.7,18.7,1459,24.5,7592,81.6,2.5,157500,5146,2.42,23724,43853,13.8,271,2489,0.6,1001,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20693,68916,5546,23793,0,336.54,39.1,1671.5
1192,North Carolina,Pasquotank,1128,39787,40661,-2.1,40661,6.1,21.6,15.5,50.8,58.5,37.3,0.5,1.5,0.1,2.1,4.7,54.9,82.9,2.9,5.3,83.7,20.1,3941,24.1,16900,63.7,16.3,171600,14399,2.65,22745,46053,18.4,911,11236,0.9,2432,2719,14.3,0.0,5.3,0.0,0.0,27.0,0,148757,694308,17009,64786,63,226.88,179.2,1671.5
1193,North Carolina,Pender,1880,56250,52201,7.8,52217,5.5,22.5,17.1,50.0,79.7,16.8,0.9,0.7,0.1,1.9,6.4,74.4,87.0,3.9,5.7,86.7,21.7,4856,29.2,27224,77.3,6.8,155600,20254,2.57,23526,44524,19.3,950,7548,1.8,3911,4892,10.4,0.0,0.0,0.0,0.0,32.3,0,583880,331801,6674,35467,459,869.8,60.0,1671.5
1194,North Carolina,Perquimans,481,13466,13453,0.1,13453,4.7,20.3,24.3,51.9,73.2,24.4,0.4,0.5,0.0,1.5,2.3,71.4,91.2,2.1,3.3,83.7,18.4,1595,29.5,7036,77.2,4.6,170700,5437,2.46,23809,43709,20.2,201,1362,-3.0,915,936,0.0,0.0,0.0,0.0,0.0,22.3,0,32358,69022,5546,5776,26,247.09,54.4,1671.5
1195,North Carolina,Person,2150,39132,39464,-0.8,39464,5.4,21.8,17.5,51.4,69.9,27.3,0.9,0.5,0.0,1.5,4.2,66.4,89.6,2.6,4.4,83.0,14.7,2824,30.1,18173,71.9,6.9,118800,15320,2.54,21292,42317,18.0,669,7987,-2.4,2040,2627,0.0,0.0,0.0,0.0,1.6,0.0,0,193278,384238,10302,37380,105,392.32,100.6,1671.5
1196,North Carolina,Pitt,7548,175354,168148,4.3,168148,6.1,21.9,11.3,52.8,60.7,34.8,0.5,1.9,0.1,1.9,5.9,56.2,78.0,4.8,7.2,85.8,28.1,9662,19.5,76619,54.4,33.5,134900,66026,2.49,23029,40718,24.3,3526,57690,-0.1,10067,12182,18.7,0.0,0.0,0.0,1.7,30.2,0,898885,2176014,14302,293539,905,651.98,257.9,1671.5
1197,North Carolina,Polk,1123,20357,20510,-0.7,20510,3.6,17.3,27.5,52.2,92.9,4.5,0.6,0.6,0.0,1.4,5.6,88.1,91.6,4.1,5.2,87.0,26.9,2006,24.9,11462,74.2,9.3,170200,8788,2.28,24611,44745,16.7,481,3679,0.7,1828,2705,0.0,0.0,0.0,0.0,0.0,32.3,153075,64996,110320,5764,15539,67,237.79,86.3,1671.5
1198,North Carolina,Randolph,2914,142778,141752,0.7,141752,5.8,23.6,16.1,50.6,89.8,6.3,1.0,1.2,0.1,1.5,11.1,80.1,89.8,6.8,10.6,78.0,13.8,10305,23.2,61242,73.8,9.7,121900,54350,2.59,20523,41208,17.8,2540,38343,-0.2,9402,11843,0.0,0.0,1.2,0.0,1.4,27.3,4397712,746369,1156737,8303,131315,184,782.52,181.1,1671.5
1199,North Carolina,Richmond,1595,45733,46639,-1.9,46639,6.2,23.6,16.1,51.1,62.4,31.4,3.1,1.0,0.1,2.0,6.4,57.6,86.7,4.2,6.8,80.1,12.4,4027,19.8,20976,64.4,9.2,77500,18254,2.48,17236,32384,25.9,842,11192,2.5,2001,2534,0.0,0.0,0.0,0.0,0.0,26.1,697349,0,424114,9232,37720,197,473.82,98.4,1671.5
1200,North Carolina,Robeson,5206,134760,134168,0.4,134168,7.2,25.9,13.0,51.6,32.2,24.7,39.7,0.8,0.1,2.6,8.1,26.6,88.4,5.6,8.8,71.5,12.5,7453,23.0,52299,64.9,8.8,66800,45154,2.9,15343,29806,31.7,1800,30207,-4.4,7398,8420,14.7,26.2,2.0,0.0,0.0,31.7,2792640,627050,1337907,10470,128842,140,949.22,141.3,1671.5
1201,North Carolina,Rockingham,3000,91696,93640,-2.1,93643,5.1,21.0,18.4,51.7,78.1,19.0,0.5,0.6,0.1,1.7,5.9,72.9,87.9,3.7,5.7,79.0,12.9,6818,26.4,43590,70.6,9.4,102900,37693,2.43,21102,38567,17.9,1667,22553,0.8,4875,6116,9.2,0.0,0.0,0.0,1.2,24.6,3118411,611498,839555,9121,84590,109,565.55,165.6,1671.5
1202,North Carolina,Rowan,3969,138630,138442,0.1,138428,5.6,22.8,16.3,50.7,80.1,16.6,0.6,1.1,0.1,1.5,8.2,72.9,87.3,5.3,8.8,81.0,17.0,10374,23.4,60136,68.8,11.4,130200,52300,2.55,20912,41495,18.8,2553,41848,5.0,8794,10867,6.4,0.0,1.9,0.0,3.1,29.7,3724283,628616,1163827,8474,132143,288,511.37,270.7,1671.5
1203,North Carolina,Rutherford,2306,66600,67809,-1.8,67810,5.3,21.4,19.5,51.6,87.3,9.9,0.4,0.6,0.1,1.8,4.1,83.8,88.9,2.8,4.1,81.6,17.0,5593,23.1,33884,71.4,6.9,108600,27214,2.43,19551,36334,21.5,1254,14864,-6.4,4037,5264,4.4,0.0,0.0,0.0,0.0,21.2,901929,0,640132,10144,60170,139,564.15,120.2,1671.5
1204,North Carolina,Sampson,1554,64050,63431,1.0,63431,6.5,24.7,16.0,50.8,67.4,27.0,3.1,0.6,0.3,1.8,18.4,52.2,87.2,9.2,15.7,75.0,12.6,4359,25.1,27097,69.2,5.1,89200,23336,2.69,19479,36496,22.8,996,13803,1.0,3251,4353,17.1,0.0,0.0,0.0,0.0,28.5,917639,381971,575816,9126,38575,65,944.74,67.1,1671.5
1205,North Carolina,Scotland,1142,35576,36157,-1.6,36157,6.5,23.5,16.1,50.8,46.4,39.2,11.4,0.8,0.0,2.2,2.9,44.6,87.7,2.0,3.2,77.6,14.3,2648,21.5,15146,63.6,12.6,77100,13047,2.63,15679,29592,32.3,618,9589,-0.7,1742,2509,0.0,10.6,0.0,0.0,0.0,24.5,1061208,0,361658,9928,32743,32,318.85,113.4,1671.5
1206,North Carolina,Stanly,1813,60600,60585,0.0,60585,5.5,21.7,17.6,50.2,84.7,11.3,0.4,2.0,0.3,1.3,3.9,81.5,86.5,2.9,5.9,80.6,16.0,4315,25.7,27247,73.2,7.5,125100,23108,2.52,20504,42518,16.1,1299,15830,3.0,3811,4490,0.0,0.0,0.0,0.0,0.0,26.6,925848,0,609966,10306,55742,92,395.09,153.3,1671.5
1207,North Carolina,Stokes,1319,46419,47401,-2.1,47401,4.5,20.0,19.1,50.9,93.9,4.2,0.5,0.4,0.0,1.0,2.9,91.4,91.4,1.5,3.2,81.1,13.4,3175,28.0,21794,80.4,4.6,118100,18969,2.45,21311,42703,15.8,607,5298,-2.9,2902,3320,0.0,0.0,0.0,0.0,0.0,19.9,0,11736,226515,4921,28721,135,448.86,105.6,1671.5
1208,North Carolina,Surry,2204,72968,73673,-1.0,73673,5.3,22.2,18.9,51.1,93.4,4.1,0.6,0.7,0.1,1.1,10.1,84.3,91.1,5.7,9.5,75.3,15.0,4760,25.3,33556,72.8,6.9,109900,29967,2.42,20219,35641,19.9,1682,26776,3.2,4977,6398,0.0,0.0,0.0,0.0,3.0,24.3,1038042,0,1054073,14614,84911,73,532.17,138.4,1671.5
1209,North Carolina,Swain,831,14274,13981,2.1,13981,6.3,22.7,18.5,51.7,65.7,1.3,27.9,0.6,0.0,4.5,4.7,63.6,90.9,2.0,2.3,82.1,16.3,1096,19.2,8793,74.9,7.4,132500,5368,2.56,19626,36094,27.2,362,3186,-3.6,1261,1648,0.0,17.9,0.0,0.0,0.0,34.0,0,2303,112322,8417,561555,50,528.0,26.5,1671.5
1210,North Carolina,Transylvania,1954,33045,33090,-0.1,33090,3.9,16.4,28.5,51.6,93.2,4.1,0.4,0.5,0.0,1.7,3.2,90.3,86.5,3.1,4.2,88.4,27.6,3710,23.7,19355,76.3,6.8,171600,13981,2.26,23757,41781,14.3,790,7049,2.9,2892,3681,0.0,0.0,0.0,0.0,0.0,17.3,71860,0,266182,8885,62757,65,378.53,87.4,1671.5
1211,North Carolina,Tyrrell,197,4115,4407,-6.6,4407,5.4,18.0,19.4,46.3,58.9,36.3,0.8,2.4,0.0,1.7,6.7,53.3,81.7,7.5,12.0,71.5,8.4,337,25.6,2058,75.4,4.3,107100,1480,2.48,16658,34216,20.8,78,432,-5.3,264,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30744,7392,0,1,389.04,11.3,1671.5
1212,North Carolina,Union,5547,218568,201307,8.6,201292,6.0,28.6,11.3,50.6,83.2,12.1,0.6,2.2,0.1,1.8,11.0,73.5,88.1,9.1,13.0,87.8,31.8,12132,29.2,76520,82.1,5.3,194300,68211,2.98,28894,65892,9.4,4097,47496,3.3,15681,18189,4.9,0.2,1.8,0.0,2.9,24.4,0,1232790,1699810,9214,0,1425,631.52,318.7,1671.5
1213,North Carolina,Vance,1999,44614,45419,-1.8,45422,6.7,24.1,16.4,53.2,46.4,50.9,0.7,0.5,0.0,1.4,7.2,40.9,89.2,3.9,5.5,75.6,11.4,3202,23.0,19959,62.5,10.5,99600,16640,2.66,17905,34987,28.0,844,12682,3.5,2346,3089,25.9,0.0,0.0,0.0,0.0,28.5,639233,0,582116,13553,53898,26,253.52,179.2,1671.5
1214,North Carolina,Wake,65380,998691,901018,10.8,900993,6.5,25.0,10.0,51.3,69.0,21.3,0.8,6.4,0.1,2.3,10.0,61.0,83.3,12.8,16.6,91.6,48.0,54713,23.7,402020,65.2,26.6,229000,348627,2.6,33166,66006,11.0,26040,409573,3.7,76044,82932,12.0,0.4,4.8,0.0,3.8,28.6,14091675,11334335,12598141,15147,1726633,10125,835.22,1078.8,1671.5
1215,North Carolina,Warren,988,20231,20975,-3.5,20972,4.7,18.9,21.5,49.5,41.0,51.5,5.5,0.4,0.0,1.6,4.0,38.4,90.9,2.4,3.6,76.5,13.5,1915,29.4,11731,70.6,3.8,98300,7731,2.59,19052,34285,26.2,262,2198,12.7,970,1270,36.1,0.0,0.0,0.0,0.0,23.1,0,17714,62865,3222,5653,30,428.46,48.9,1671.5
1216,North Carolina,Washington,597,12570,13218,-4.9,13228,5.6,21.3,21.1,53.0,48.3,48.7,0.9,0.4,0.0,1.7,4.8,45.3,88.5,2.0,2.4,79.0,11.7,998,25.3,6426,72.3,8.0,89000,5056,2.53,18779,34936,23.7,242,2975,0.0,606,921,22.6,0.0,0.0,0.0,0.0,31.5,727927,83173,107746,8370,13538,8,348.14,38.0,1671.5
1217,North Carolina,Watauga,5811,52560,51079,2.9,51079,3.4,13.2,14.2,50.0,95.1,1.9,0.3,1.1,0.0,1.4,3.5,92.1,70.2,3.5,5.3,89.0,37.9,3180,18.5,32957,54.9,25.2,228700,20909,2.2,21854,34293,31.3,1562,16384,-0.3,4596,5893,0.0,0.0,0.0,0.0,0.0,21.7,129842,169263,795216,17836,131419,243,312.56,163.4,1671.5
1218,North Carolina,Wayne,3564,124456,122623,1.5,122623,6.8,24.1,14.5,50.8,63.6,31.9,0.8,1.4,0.1,2.2,11.1,54.4,82.7,6.9,10.9,81.7,16.4,11977,21.9,53213,60.7,13.7,108600,47330,2.54,21557,41731,22.1,2135,33406,-1.8,5815,7871,15.5,0.0,3.4,0.0,1.1,28.0,1474760,1094520,1388030,12251,132100,257,553.09,221.7,1671.5
1219,North Carolina,Wilkes,1783,68838,69340,-0.7,69340,4.9,21.2,19.9,50.7,93.3,4.5,0.4,0.5,0.1,1.3,5.8,88.2,94.3,3.4,5.0,74.2,12.5,4760,24.3,33038,73.9,7.3,111700,27512,2.48,19029,33159,22.7,1219,17838,-1.7,4408,5805,0.0,0.0,0.0,0.0,0.0,22.0,1503279,260569,759255,11390,62131,92,754.28,91.9,1671.5
1220,North Carolina,Wilson,2935,81401,81234,0.2,81234,6.2,23.7,16.3,52.6,57.0,39.8,0.6,1.1,0.1,1.5,10.1,48.4,85.3,7.0,10.7,78.5,17.9,6104,19.7,35669,60.9,20.0,111500,31690,2.51,20972,39204,23.2,1737,32323,0.3,4480,6123,16.6,0.0,0.0,0.0,0.0,27.7,8357064,728827,1058605,13816,112816,182,368.17,220.6,1671.5
1221,North Carolina,Yadkin,783,37792,38406,-1.6,38406,5.4,21.9,18.3,50.4,94.3,3.5,0.6,0.3,0.2,1.1,10.7,84.7,93.4,5.7,9.2,78.8,13.1,2514,28.0,17235,77.6,4.1,121100,14926,2.53,22726,40371,18.5,587,8582,1.1,2358,2691,0.0,0.0,0.0,0.0,0.0,0.0,0,101174,238645,6366,33597,36,334.83,114.7,1671.5
